id_position,CAM,CB,CDM,CF,CM,ID,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,Preferred Positions,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST
232,68,81,78,67,72,202335,68,77,81,72,78,67,69,68,66,76,CM CDM CB ,68,77,81,72,78,67,69,68,66,76,68
233,66,80,77,66,69,201862,66,77,80,69,77,66,68,67,66,76,LB CB ,66,77,80,69,77,66,68,67,66,76,67
234,79,55,62,79,74,200949,79,64,55,74,62,79,80,75,81,67,LW RW ,79,64,55,74,62,79,80,75,81,67,75
235,81,43,54,82,73,200104,81,54,43,73,54,82,81,80,82,59,ST RM LM ,81,54,43,73,54,82,81,80,82,59,80
236,59,81,77,57,66,199845,59,73,81,66,77,57,57,58,53,70,CB ,59,73,81,66,77,57,57,58,53,70,58
237,75,73,79,73,80,199503,75,71,73,80,79,73,72,69,70,73,CDM CM ,75,71,73,80,79,73,72,69,70,73,69
238,83,60,70,81,81,198164,83,68,60,81,70,81,82,75,82,72,CAM LM CM ,83,68,60,81,70,81,82,75,82,72,75
239,82,64,74,81,81,197965,82,71,64,81,74,81,82,75,81,74,RM CM ,82,71,64,81,74,81,82,75,81,74,75
240,75,53,56,78,68,195093,75,53,53,68,56,78,73,81,75,56,ST ,75,53,53,68,56,78,73,81,75,56,81
241,,,,,,193698,,,,,,,,,,,GK ,,,,,,,,,,,
242,68,80,80,65,74,193532,68,78,80,74,80,65,68,62,65,77,CB CDM ,68,78,80,74,80,65,68,62,65,77,62
243,59,81,78,57,66,193469,59,75,81,66,78,57,60,57,57,73,CB ,59,75,81,66,78,57,60,57,57,73,57
244,81,55,66,80,77,193348,81,64,55,77,66,80,80,74,80,68,RW RM ,81,64,55,77,66,80,80,74,80,68,74
245,79,65,69,80,75,193082,79,72,65,75,69,80,80,76,81,74,RM ,79,72,65,75,69,80,80,76,81,74,76
246,75,54,56,79,67,192387,75,56,54,67,56,79,74,81,76,58,ST ,75,56,54,67,56,79,74,81,76,58,81
247,80,46,57,80,73,190483,80,57,46,73,57,80,80,76,81,61,RM LM ,80,57,46,73,57,80,80,76,81,61,76
248,73,78,77,72,74,190456,73,81,78,74,77,72,75,70,74,81,RB ,73,81,78,74,77,72,75,70,74,81,70
249,73,81,81,73,78,189560,73,74,81,78,81,73,71,75,69,74,CAM CM CDM ,73,74,81,78,81,73,71,75,69,74,75
250,,,,,,188943,,,,,,,,,,,GK ,,,,,,,,,,,
251,72,82,81,71,75,188942,72,78,82,75,81,71,72,72,70,78,CM CDM ,72,78,82,75,81,71,72,72,70,78,72
252,81,55,64,81,76,188803,81,63,55,76,64,81,81,77,82,66,CAM LM ,81,63,55,76,64,81,81,77,82,66,77
253,82,56,65,81,77,187754,82,64,56,77,65,81,81,76,82,68,RM ,82,64,56,77,65,81,81,76,82,68,76
254,81,68,74,82,80,187072,81,71,68,80,74,82,80,80,80,73,CAM CF ,81,71,68,80,74,82,80,80,80,73,80
255,76,46,52,78,68,186627,76,50,46,68,52,78,75,79,77,54,ST ,76,50,46,68,52,78,75,79,77,54,79
256,79,69,75,78,80,186561,79,73,69,80,75,78,79,75,78,75,RM CDM CM ,79,73,69,80,75,78,79,75,78,75,75
257,,,,,,186153,,,,,,,,,,,GK ,,,,,,,,,,,
258,80,59,67,79,78,184484,80,66,59,78,67,79,80,77,80,69,LM CAM ,80,66,59,78,67,79,80,77,80,69,77
259,81,45,57,80,75,184267,81,56,45,75,57,80,80,73,81,61,LM ,81,56,45,75,57,80,80,73,81,61,73
260,79,63,68,79,77,184200,79,64,63,77,68,79,80,78,80,68,LW RM LM ,79,64,63,77,68,79,80,78,80,68,78
261,78,77,81,76,81,183711,78,79,77,81,81,76,78,74,76,80,CM CDM ,78,79,77,81,81,76,78,74,76,80,74
262,83,52,63,82,79,183574,83,59,52,79,63,82,82,80,82,64,CAM ST CF ,83,59,52,79,63,82,82,80,82,64,80
263,,,,,,183497,,,,,,,,,,,GK ,,,,,,,,,,,
264,66,80,80,64,72,183376,66,74,80,72,80,64,65,64,62,74,CM CDM ,66,74,80,72,80,64,65,64,62,74,64
265,,,,,,182494,,,,,,,,,,,GK ,,,,,,,,,,,
266,63,80,77,62,69,181786,63,76,80,69,77,62,65,62,62,74,CB ,63,76,80,69,77,62,65,62,62,74,62
267,81,70,74,81,80,181291,81,74,70,80,74,81,80,78,80,75,CAM CM ,81,74,70,80,74,81,80,78,80,75,78
268,52,81,75,52,61,179847,52,70,81,61,75,52,53,56,49,67,CB ,52,70,81,61,75,52,53,56,49,67,56
269,75,55,59,77,71,178509,75,53,55,71,59,77,72,80,73,56,ST ,75,53,55,71,59,77,72,80,73,56,80
270,64,81,76,64,68,178372,64,76,81,68,76,64,66,67,64,74,RB CB ,64,76,81,68,76,64,66,67,64,74,67
271,76,46,51,79,68,178224,76,52,46,68,51,79,75,80,77,55,ST ,76,52,46,68,51,79,75,80,77,55,80
272,78,68,76,76,81,177600,78,71,68,81,76,76,77,72,75,73,CM ,78,71,68,81,76,76,77,72,75,73,72
273,73,80,80,72,77,177457,73,79,80,77,80,72,73,71,71,79,CM CDM ,73,79,80,77,80,72,73,71,71,79,71
274,79,76,79,78,80,177413,79,76,76,80,79,78,78,77,78,77,CAM CDM CM ,79,76,76,80,79,78,78,77,78,77,77
275,,,,,,174543,,,,,,,,,,,GK ,,,,,,,,,,,
276,,,,,,172723,,,,,,,,,,,GK ,,,,,,,,,,,
277,65,80,76,67,69,171919,65,75,80,69,76,67,63,71,63,72,CB ,65,75,80,69,76,67,63,71,63,72,71
278,78,44,51,80,70,171833,78,49,44,70,51,80,76,80,78,52,ST ,78,49,44,70,51,80,76,80,78,52,80
279,74,79,79,73,75,169595,74,81,79,75,79,73,76,70,75,81,LWB LB ,74,81,79,75,79,73,76,70,75,81,70
280,80,44,54,80,72,169416,80,53,44,72,54,80,80,78,81,57,ST RW ,80,53,44,72,54,80,80,78,81,57,78
281,,,,,,168354,,,,,,,,,,,GK ,,,,,,,,,,,
282,80,72,78,78,81,167431,80,77,72,81,78,78,79,73,79,78,RM CDM CM ,80,77,72,81,78,78,79,73,79,78,73
283,81,48,60,80,76,165239,81,60,48,76,60,80,80,74,81,64,RM CM LM ,81,60,48,76,60,80,80,74,81,64,74
284,58,80,76,56,65,163824,58,72,80,65,76,56,57,57,54,69,CB ,58,72,80,65,76,56,57,57,54,69,57
285,,,,,,163705,,,,,,,,,,,GK ,,,,,,,,,,,
286,76,77,79,76,78,163631,76,80,77,78,79,76,77,74,76,80,LB ,76,80,77,78,79,76,77,74,76,80,74
287,,,,,,163489,,,,,,,,,,,GK ,,,,,,,,,,,
288,79,71,76,77,80,162347,79,74,71,80,76,77,78,75,78,75,CAM CDM CM ,79,74,71,80,76,77,78,75,78,75,75
289,,,,,,158121,,,,,,,,,,,GK ,,,,,,,,,,,
290,56,81,75,55,63,157481,56,72,81,63,75,55,55,55,53,69,CB ,56,72,81,63,75,55,55,55,53,69,55
291,,,,,,150724,,,,,,,,,,,GK ,,,,,,,,,,,
292,72,48,50,76,65,150418,72,49,48,65,50,76,72,80,74,52,ST ,72,49,48,65,50,76,72,80,74,52,80
293,83,54,64,82,79,144622,83,60,54,79,64,82,81,78,82,64,ST CF ,83,60,54,79,64,82,81,78,82,64,78
294,81,68,72,80,79,143745,81,70,68,79,72,80,80,76,80,72,LW RW CM ,81,70,68,79,72,80,80,76,80,72,76
295,77,77,80,75,79,135507,77,77,77,79,80,75,76,73,75,78,RB CM CDM ,77,77,77,79,80,75,76,73,75,78,73
296,80,48,57,81,73,113422,80,55,48,73,57,81,78,80,80,59,ST ,80,55,48,73,57,81,78,80,80,59,80
297,71,79,78,70,74,108080,71,80,79,74,78,70,74,68,72,80,RM RB ,71,80,79,74,78,70,74,68,72,80,68
298,,,,,,104389,,,,,,,,,,,GK ,,,,,,,,,,,
299,81,44,54,82,73,230666,81,53,44,73,54,82,80,80,82,58,ST ,81,53,44,73,54,82,80,80,82,58,80
300,73,74,76,73,73,227928,73,80,74,73,76,73,76,69,75,80,RB ,73,80,74,73,76,73,76,69,75,80,69
301,79,52,60,79,73,227055,79,64,52,73,60,79,80,73,81,68,LM RM ,79,64,52,73,60,79,80,73,81,68,73
302,80,42,54,79,73,222737,80,53,42,73,54,79,80,76,81,58,RM RW ,80,53,42,73,54,79,80,76,81,58,76
303,74,74,80,69,79,222028,74,77,74,79,80,69,73,63,70,77,CM CDM ,74,77,74,79,80,69,73,63,70,77,63
304,56,80,73,56,61,220793,56,73,80,61,73,56,57,59,54,70,CB ,56,73,80,61,73,56,57,59,54,70,59
305,78,45,52,80,70,216354,78,52,45,70,52,80,77,80,79,56,LW ST ,78,52,45,70,52,80,77,80,79,56,80
306,79,70,76,78,80,216352,79,74,70,80,76,78,78,74,78,75,CDM CM ,79,74,70,80,76,78,78,74,78,75,74
307,79,51,57,80,72,216201,79,58,51,72,57,80,80,79,81,61,LW ST RW ,79,58,51,72,57,80,80,79,81,61,79
308,70,73,80,67,77,216194,70,71,73,77,80,67,68,63,65,73,CDM ,70,71,73,77,80,67,68,63,65,73,63
309,62,80,77,58,67,213661,62,76,80,67,77,58,64,55,60,74,CDM CB ,62,76,80,67,77,58,64,55,60,74,55
310,78,76,80,77,80,212622,78,80,76,80,80,77,79,74,78,81,CDM CB CM RB ,78,80,76,80,80,77,79,74,78,81,74
311,78,48,57,78,72,211368,78,58,48,72,57,78,80,74,80,62,RM LM ,78,58,48,72,57,78,80,74,80,62,74
312,80,47,57,81,74,210935,80,56,47,74,57,81,80,78,81,60,RW ,80,56,47,74,57,81,80,78,81,60,78
313,79,75,78,78,80,210896,79,77,75,80,78,78,79,76,78,78,CDM CM ,79,77,75,80,78,78,79,76,78,78,76
314,78,75,78,77,80,210008,78,74,75,80,78,77,77,75,76,75,CM ,78,74,75,80,78,77,77,75,76,75,75
315,80,72,77,79,80,209889,80,78,72,80,77,79,80,75,81,80,CM LB LWB LM ,80,78,72,80,77,79,80,75,81,80,75
316,75,61,63,79,69,208830,75,66,61,69,63,79,76,79,77,67,ST ,75,66,61,69,63,79,76,79,77,67,79
317,80,58,69,78,80,208670,80,66,58,80,69,78,80,74,79,70,CAM CM ,80,66,58,80,69,78,80,74,79,70,74
318,62,80,77,61,67,207599,62,77,80,67,77,61,65,62,62,75,CB ,62,77,80,67,77,61,65,62,62,75,62
319,78,71,78,75,80,205498,78,75,71,80,78,75,78,70,75,76,CM ,78,75,71,80,78,75,78,70,75,76,70
320,71,74,75,71,71,203747,71,80,74,71,75,71,76,66,74,80,RB ,71,80,74,71,75,71,76,66,74,80,66
321,,,,,,203042,,,,,,,,,,,GK ,,,,,,,,,,,
322,73,56,55,77,66,202685,73,56,56,66,55,77,72,80,74,57,ST ,73,56,56,66,55,77,72,80,74,57,80
323,77,78,79,77,78,202371,77,80,78,78,79,77,79,77,77,80,RM RB ,77,80,78,78,79,77,79,77,77,80,77
324,80,59,69,80,77,201995,80,70,59,77,69,80,81,74,81,73,RM LW RW ,80,70,59,77,69,80,81,74,81,73,74
325,81,65,72,80,80,201400,81,71,65,80,72,80,79,76,80,73,RW RM CM ,81,71,65,80,72,80,79,76,80,73,76
326,60,80,76,58,65,200724,60,78,80,65,76,58,64,57,60,77,RB LB CB ,60,78,80,65,76,58,64,57,60,77,57
327,,,,,,199987,,,,,,,,,,,GK ,,,,,,,,,,,
328,76,76,80,74,78,199564,76,80,76,78,80,74,77,70,76,80,CM CDM RB ,76,80,76,78,80,74,77,70,76,80,70
329,80,48,57,81,73,199451,80,57,48,73,57,81,80,80,81,61,ST ,80,57,48,73,57,81,80,80,81,61,80
330,79,49,57,80,73,199354,79,55,49,73,57,80,79,80,80,59,ST ,79,55,49,73,57,80,79,80,80,59,80
331,80,64,69,79,78,199189,80,65,64,78,69,79,78,76,78,68,RW CM RM CAM ,80,65,64,78,69,79,78,76,78,68,76
332,78,51,57,80,71,198951,78,56,51,71,57,80,79,80,80,60,LM ST ,78,56,51,71,57,80,79,80,80,60,80
333,78,47,56,78,70,198717,78,57,47,70,56,78,80,74,80,61,LM RM ,78,57,47,70,56,78,80,74,80,61,74
334,72,80,79,70,75,198141,72,77,80,75,79,70,70,66,69,76,CB ,72,77,80,75,79,70,70,66,69,76,66
335,74,79,78,75,75,197853,74,80,79,75,78,75,77,74,76,80,RB ,74,80,79,75,78,75,77,74,76,80,74
336,58,80,76,57,65,197655,58,70,80,65,76,57,57,59,53,68,CB ,58,70,80,65,76,57,57,59,53,68,59
337,68,80,79,66,74,197242,68,74,80,74,79,66,67,66,65,73,CDM ,68,74,80,74,79,66,67,66,65,73,66
338,80,61,73,78,80,195365,80,70,61,80,73,78,79,70,78,73,CAM CM ,80,70,61,80,73,78,79,70,78,73,70
339,56,80,75,54,63,195086,56,73,80,63,75,54,58,54,55,72,CB ,56,73,80,63,75,54,58,54,55,72,54
340,81,52,62,81,76,194794,81,59,52,76,62,81,81,79,81,64,RM RW ,81,59,52,76,62,81,81,79,81,64,79
341,80,63,70,79,78,193738,80,68,63,78,70,79,79,76,80,71,LW CAM ,80,68,63,78,70,79,79,76,80,71,76
342,74,79,78,74,75,193525,74,80,79,75,78,74,76,72,75,80,RM RWB ,74,80,79,75,78,74,76,72,75,80,72
343,75,76,78,73,77,193352,75,79,76,77,78,73,76,71,75,79,CB LB ,75,79,76,77,78,73,76,71,75,79,71
344,80,49,58,80,74,193165,80,59,49,74,58,80,80,75,81,63,RM ,80,59,49,74,58,80,80,75,81,63,75
345,71,78,77,72,72,192789,71,80,78,72,77,72,74,72,73,80,RB ,71,80,78,72,77,72,74,72,73,80,72
346,75,77,78,75,76,192638,75,79,77,76,78,75,77,74,76,80,LB LM LWB ,75,79,77,76,78,75,77,74,76,80,74
347,82,51,64,80,79,192318,82,58,51,79,64,80,80,75,81,63,CAM CM ,82,58,51,79,64,80,80,75,81,63,75
348,,,,,,190941,,,,,,,,,,,GK ,,,,,,,,,,,
349,77,74,80,75,80,190584,77,75,74,80,80,75,75,70,74,76,CM ,77,75,74,80,80,75,75,70,74,76,70
350,75,75,77,75,76,190149,75,80,75,76,77,75,78,73,76,81,RB ,75,80,75,76,77,75,78,73,76,81,73
351,58,79,73,58,62,189881,58,74,79,62,73,58,61,60,58,71,CB ,58,74,79,62,73,58,61,60,58,71,60
352,75,78,80,73,80,189574,75,75,78,80,80,73,72,71,70,74,CM ,75,75,78,80,80,73,72,71,70,74,71
353,80,67,73,78,79,189461,80,70,67,79,73,78,79,73,78,72,CDM CAM CM ,80,70,67,79,73,78,79,73,78,72,73
354,78,72,78,76,80,189251,78,76,72,80,78,76,77,72,76,78,RM RB CDM CM ,78,76,72,80,78,76,77,72,76,78,72
355,80,42,55,78,74,188988,80,54,42,74,55,78,80,73,79,59,LM CAM ,80,54,42,74,55,78,80,73,79,59,73
356,80,46,58,79,75,188388,80,56,46,75,58,79,80,74,80,61,CAM ,80,56,46,75,58,79,80,74,80,61,74
357,72,80,80,70,76,188005,72,75,80,76,80,70,69,70,67,74,CM CDM ,72,75,80,76,80,70,69,70,67,74,70
358,77,77,78,77,79,187961,77,78,77,79,78,77,77,77,76,78,CDM CM ,77,78,77,79,78,77,77,77,76,78,77
359,75,52,56,78,68,185431,75,55,52,68,56,78,74,80,76,58,ST ,75,55,52,68,56,78,74,80,76,58,80
360,80,56,64,79,75,184942,80,61,56,75,64,79,79,77,79,64,CAM ,80,61,56,75,64,79,79,77,79,64,77
361,73,51,53,76,67,184111,73,51,51,67,53,76,72,79,73,54,ST ,73,51,51,67,53,76,72,79,73,54,79
362,81,45,57,80,75,183900,81,56,45,75,57,80,81,74,81,61,CF LW ,81,56,45,75,57,80,81,74,81,61,74
363,78,78,80,78,80,183498,78,78,78,80,80,78,77,78,76,78,CDM CM ,78,78,78,80,80,78,77,78,76,78,78
364,72,44,48,75,65,183483,72,43,44,65,48,75,70,79,71,47,ST ,72,43,44,65,48,75,70,79,71,47,79
365,54,79,75,51,62,183285,54,73,79,62,75,51,57,51,53,71,CB ,54,73,79,62,75,51,57,51,53,71,51
366,52,79,73,53,58,183280,52,68,79,58,73,53,51,59,50,66,CB ,52,68,79,58,73,53,51,59,50,66,59
367,80,49,56,81,73,181820,80,55,49,73,56,81,79,80,80,59,CAM ST ,80,55,49,73,56,81,79,80,80,59,80
368,75,78,78,74,76,180216,75,80,78,76,78,74,76,72,75,80,RB ,75,80,78,76,78,74,76,72,75,80,72
369,57,79,76,57,65,179645,57,75,79,65,76,57,59,61,56,72,CB ,57,75,79,65,76,57,59,61,56,72,61
370,,,,,,178086,,,,,,,,,,,GK ,,,,,,,,,,,
371,79,42,56,78,74,177326,79,55,42,74,56,78,79,73,80,60,LM CAM LW ,79,55,42,74,56,78,79,73,80,60,73
372,,,,,,173426,,,,,,,,,,,GK ,,,,,,,,,,,
373,55,80,75,54,62,173198,55,73,80,62,75,54,56,55,53,70,CB ,55,73,80,62,75,54,56,55,53,70,55
374,79,56,63,79,74,172175,79,64,56,74,63,79,80,77,80,67,LW LM ,79,64,56,74,63,79,80,77,80,67,77
375,80,73,75,79,80,171579,80,70,73,80,75,79,77,79,77,70,RW CAM ,80,70,73,80,75,79,77,79,77,70,79
376,50,79,73,50,58,166706,50,72,79,58,73,50,53,54,49,69,CB ,50,72,79,58,73,50,53,54,49,69,54
377,,,,,,163264,,,,,,,,,,,GK ,,,,,,,,,,,
378,79,49,58,79,74,161648,79,54,49,74,58,79,78,75,79,59,ST CAM ,79,54,49,74,58,79,78,75,79,59,75
379,62,79,76,60,68,158625,62,72,79,68,76,60,61,60,59,71,CB ,62,72,79,68,76,60,61,60,59,71,60
380,75,55,59,77,71,153244,75,56,55,71,59,77,74,79,75,59,ST ,75,56,55,71,59,77,74,79,75,59,79
381,77,74,80,74,79,146954,77,75,74,79,80,74,74,71,74,76,CM ,77,75,74,79,80,74,74,71,74,76,71
382,61,80,76,60,67,142780,61,73,80,67,76,60,61,60,58,70,CB ,61,73,80,67,76,60,61,60,58,70,60
383,79,77,81,77,81,139997,79,79,77,81,81,77,79,74,77,80,RB ,79,79,77,81,81,77,79,74,77,80,74
384,76,76,78,74,79,121944,76,71,76,79,78,74,72,73,72,72,CDM CM ,76,71,76,79,78,74,72,73,72,72,73
385,,,,,,116494,,,,,,,,,,,GK ,,,,,,,,,,,
386,,,,,,110677,,,,,,,,,,,GK ,,,,,,,,,,,
387,78,63,68,78,77,54050,78,63,63,77,68,78,77,79,77,66,ST CAM ,78,63,63,77,68,78,77,79,77,66,79
388,52,79,74,52,61,53612,52,69,79,61,74,52,50,55,47,65,CB ,52,69,79,61,74,52,50,55,47,65,55
389,68,78,79,65,76,49370,68,70,78,76,79,65,65,65,63,70,CDM ,68,70,78,76,79,65,65,65,63,70,65
390,77,45,50,79,68,49369,77,49,45,68,50,79,75,79,77,53,ST ,77,49,45,68,50,79,75,79,77,53,79
391,78,53,58,79,72,9676,78,56,53,72,58,79,76,79,78,58,ST ,78,56,53,72,58,79,76,79,78,58,79
392,78,50,57,80,71,231677,78,58,50,71,57,80,79,79,80,61,RM ST LM ,78,58,50,71,57,80,79,79,80,61,79
393,77,76,77,78,79,223848,77,74,76,79,77,78,76,78,75,74,CAM CM ,77,74,76,79,77,78,76,78,75,74,78
394,77,69,75,75,79,216393,77,70,69,79,75,75,74,73,74,72,CAM CM ,77,70,69,79,75,75,74,73,74,72,73
395,55,79,73,52,61,215792,55,71,79,61,73,52,54,53,52,68,CB ,55,71,79,61,73,52,54,53,52,68,53
396,78,70,77,76,79,213296,78,71,70,79,77,76,76,71,75,74,CDM CM ,78,71,70,79,77,76,76,71,75,74,71
397,,,,,,212831,,,,,,,,,,,GK ,,,,,,,,,,,
398,74,75,77,73,76,212462,74,79,75,76,77,73,77,71,75,80,LB ,74,79,75,76,77,73,77,71,75,80,71
399,80,42,54,79,73,212194,80,52,42,73,54,79,79,74,80,58,CAM RM LM ,80,52,42,73,54,79,79,74,80,58,74
400,79,61,69,78,78,211748,79,65,61,78,69,78,78,73,78,68,CM CAM ,79,65,61,78,69,78,78,73,78,68,73
401,56,79,73,55,61,211320,56,72,79,61,73,55,56,55,54,70,CB ,56,72,79,61,73,55,56,55,54,70,55
402,79,46,59,78,74,210617,79,58,46,74,59,78,79,71,80,62,LM RM ,79,58,46,74,59,78,79,71,80,62,71
403,79,64,72,78,79,210406,79,73,64,79,72,78,79,72,79,75,CM ,79,73,64,79,72,78,79,72,79,75,72
404,78,75,78,76,78,210243,78,79,75,78,78,76,80,72,78,80,RM LB RB ,78,79,75,78,78,76,80,72,78,80,72
405,73,74,75,74,74,210035,73,79,74,74,75,74,77,70,75,80,LB ,73,79,74,74,75,74,77,70,75,80,70
406,79,70,76,77,79,209297,79,76,70,79,76,77,79,72,78,77,CAM CDM CM ,79,76,70,79,76,77,79,72,78,77,72
407,73,78,79,72,76,208334,73,80,78,76,79,72,75,69,73,80,LB CDM ,73,80,78,76,79,72,75,69,73,80,69
408,76,79,80,75,79,208333,76,77,79,79,80,75,76,73,74,78,CDM CM ,76,77,79,79,80,75,76,73,74,78,73
409,63,79,73,65,65,207993,63,77,79,65,73,65,67,66,65,76,LM LB ,63,77,79,65,73,65,67,66,65,76,66
410,,,,,,206585,,,,,,,,,,,GK ,,,,,,,,,,,
411,77,54,59,78,72,206467,77,59,54,72,59,78,77,79,78,62,RM RW ST ,77,59,54,72,59,78,77,79,78,62,79
412,71,78,79,69,75,206413,71,76,78,75,79,69,70,68,68,76,CDM ,71,76,78,75,79,69,70,68,68,76,68
413,79,57,65,79,75,206273,79,64,57,75,65,79,79,75,79,67,RW LW LM ,79,64,57,75,65,79,79,75,79,67,75
414,77,45,51,79,69,205976,77,52,45,69,51,79,76,79,78,55,RM ST ,77,52,45,69,51,79,76,79,78,55,79
415,54,79,74,51,61,205362,54,74,79,61,74,51,55,51,51,70,CB ,54,74,79,61,74,51,55,51,51,70,51
416,81,56,68,80,79,205192,81,65,56,79,68,80,81,74,81,69,RM LM CM ,81,65,56,79,68,80,81,74,81,69,74
417,72,46,47,77,62,204529,72,50,46,62,47,77,72,79,75,52,ST ,72,50,46,62,47,77,72,79,75,52,79
418,60,79,74,58,64,204082,60,72,79,64,74,58,60,58,57,69,CB ,60,72,79,64,74,58,60,58,57,69,58
419,47,79,73,46,58,203888,47,66,79,58,73,46,47,50,43,64,CB ,47,66,79,58,73,46,47,50,43,64,50
420,,,,,,203775,,,,,,,,,,,GK ,,,,,,,,,,,
421,81,49,60,80,75,203486,81,59,49,75,60,80,81,75,82,64,RM LM CF ,81,59,49,75,60,80,81,75,82,64,75
422,79,48,56,80,73,203280,79,55,48,73,56,80,78,79,79,59,ST ,79,55,48,73,56,80,78,79,79,59,79
423,77,77,78,76,77,201510,77,79,77,77,78,76,78,75,77,79,LB ,77,79,77,77,78,76,78,75,77,79,75
424,81,48,60,80,76,200647,81,56,48,76,60,80,79,77,80,61,CAM CF ,81,56,48,76,60,80,79,77,80,61,77
425,80,55,63,80,76,200610,80,61,55,76,63,80,79,79,80,64,LW RW ST ,80,61,55,76,63,80,79,79,80,64,79
426,77,78,81,75,79,199914,77,80,78,79,81,75,77,72,75,81,CM ,77,80,78,79,81,75,77,72,75,81,72
427,79,70,75,77,79,199827,79,70,70,79,75,77,76,74,75,71,CAM CM ,79,70,70,79,75,77,76,74,75,71,74
428,79,49,59,76,74,199434,79,56,49,74,59,76,78,72,77,60,RM LM CAM ,79,56,49,74,59,76,78,72,77,60,72
429,78,43,51,80,69,199110,78,51,43,69,51,80,78,79,79,55,ST ,78,51,43,69,51,80,78,79,79,55,79
430,79,42,54,78,73,198950,79,53,42,73,54,78,79,74,79,58,CM LM RM ,79,53,42,73,54,78,79,74,79,58,74
431,78,59,67,77,74,198784,78,66,59,74,67,77,79,72,79,69,RWB LM RM ,78,66,59,74,67,77,79,72,79,69,72
432,68,81,79,68,73,198118,68,77,81,73,79,68,68,68,66,75,CM CDM ,68,77,81,73,79,68,68,68,66,75,68
433,80,64,72,77,79,196934,80,69,64,79,72,77,79,72,78,72,CDM CAM CM ,80,69,64,79,72,77,79,72,78,72,72
434,72,79,80,71,77,195861,72,78,79,77,80,71,72,69,70,78,CB ,72,78,79,77,80,71,72,69,70,78,69
435,76,56,61,77,72,194879,76,58,56,72,61,77,75,79,76,61,ST ,76,58,56,72,61,77,75,79,76,61,79
436,,,,,,194404,,,,,,,,,,,GK ,,,,,,,,,,,
437,65,76,76,63,70,194229,65,79,76,70,76,63,70,59,66,79,CB RB ,65,79,76,70,76,63,70,59,66,79,59
438,79,61,67,80,76,193886,79,65,61,76,67,80,78,79,79,67,CM CAM ,79,65,61,76,67,80,78,79,79,67,79
439,80,68,73,79,79,193361,80,72,68,79,73,79,79,76,79,74,CM CAM LM ,80,72,68,79,73,79,79,76,79,74,76
440,78,52,59,80,72,193130,78,60,52,72,59,80,78,78,80,64,LW ST LM ,78,60,52,72,59,80,78,78,80,64,78
441,69,79,79,68,73,193116,69,76,79,73,79,68,69,68,67,76,CDM ,69,76,79,73,79,68,69,68,67,76,68
442,79,69,75,77,79,193061,79,74,69,79,75,77,79,72,78,76,CAM CM ,79,74,69,79,75,77,79,72,78,76,72
443,68,79,78,67,72,192641,68,76,79,72,78,67,69,67,66,75,CDM CB ,68,76,79,72,78,67,69,67,66,75,67
444,79,45,54,78,72,192492,79,54,45,72,54,78,78,74,80,58,RW CAM ,79,54,45,72,54,78,78,74,80,58,74
445,57,79,73,58,63,191687,57,73,79,63,73,58,60,61,57,71,CB ,57,73,79,63,73,58,60,61,57,71,61
446,77,55,62,78,73,190972,77,62,55,73,62,78,79,76,79,65,RM ,77,62,55,73,62,78,79,76,79,65,76
447,73,78,80,70,78,190815,73,78,78,78,80,70,74,67,71,79,CB LB ,73,78,78,78,80,70,74,67,71,79,67
448,78,44,54,78,70,190813,78,54,44,70,54,78,77,74,79,59,LW ,78,54,44,70,54,78,77,74,79,59,74
449,75,64,63,77,71,190717,75,65,64,71,63,77,77,79,77,66,RWB RM ST ,75,65,64,71,63,77,77,79,77,66,79
450,80,46,57,79,74,190264,80,57,46,74,57,79,80,73,80,61,LW RW ,80,57,46,74,57,79,80,73,80,61,73
451,70,50,50,75,62,189250,70,49,50,62,50,75,69,79,71,51,ST ,70,49,50,62,50,75,69,79,71,51,79
452,64,79,77,62,70,189156,64,74,79,70,77,62,64,63,61,72,CDM CB ,64,74,79,70,77,62,64,63,61,72,63
453,64,78,76,64,68,188802,64,79,78,68,76,64,68,64,66,78,LM LB ,64,79,78,68,76,64,68,64,66,78,64
454,72,76,79,70,76,188253,72,76,76,76,79,70,73,67,70,77,CM CDM ,72,76,76,76,79,70,73,67,70,77,67
455,78,71,75,78,78,187735,78,74,71,78,75,78,78,76,78,75,CF CDM CM ,78,74,71,78,75,78,78,76,78,75,76
456,78,49,62,75,77,187688,78,54,49,77,62,75,75,72,74,59,CM CAM ,78,54,49,77,62,75,75,72,74,59,72
457,77,49,55,79,70,187491,77,53,49,70,55,79,76,79,77,56,ST ,77,53,49,70,55,79,76,79,77,56,79
458,77,53,58,78,71,186146,77,58,53,71,58,78,77,78,77,60,ST ,77,58,53,71,58,78,77,78,77,60,78
459,68,79,78,66,73,185221,68,76,79,73,78,66,67,65,65,75,CB CM CDM ,68,76,79,73,78,66,67,65,65,75,65
460,73,79,80,72,79,185132,73,72,79,79,80,72,69,72,68,72,CM ,73,72,79,79,80,72,69,72,68,72,72
461,70,77,77,70,72,184392,70,79,77,72,77,70,73,68,71,79,RB LB ,70,79,77,72,77,70,73,68,71,79,68
462,51,79,75,48,60,184190,51,71,79,60,75,48,52,51,48,68,CB ,51,71,79,60,75,48,52,51,48,68,51
